,Year,Region,Technology,Carrier,Value
466,2029,reg3,Diesel_supply,Diesel,0.0
467,2030,reg3,Diesel_supply,Diesel,0.0
468,2019,reg3,Biofuel_supply,Biofuel,0.0
469,2020,reg3,Biofuel_supply,Biofuel,915750222.9340184
470,2021,reg3,Biofuel_supply,Biofuel,915750222.9340184
471,2022,reg3,Biofuel_supply,Biofuel,915750222.9340184
472,2023,reg3,Biofuel_supply,Biofuel,912334456.9593438
473,2024,reg3,Biofuel_supply,Biofuel,841243204.2506009
474,2025,reg3,Biofuel_supply,Biofuel,902169541.6024241
475,2026,reg3,Biofuel_supply,Biofuel,817924287.0105599
476,2027,reg3,Biofuel_supply,Biofuel,402473651.8455986
477,2028,reg3,Biofuel_supply,Biofuel,524275331.7708772
478,2029,reg3,Biofuel_supply,Biofuel,168309439.90973237
479,2030,reg3,Biofuel_supply,Biofuel,0.0
480,2019,reg3,Commited_PV_PP,Electricity,0.0
481,2020,reg3,Commited_PV_PP,Electricity,0.0
482,2021,reg3,Commited_PV_PP,Electricity,0.0
483,2022,reg3,Commited_PV_PP,Electricity,0.0
484,2023,reg3,Commited_PV_PP,Electricity,0.0
485,2024,reg3,Commited_PV_PP,Electricity,0.0
486,2025,reg3,Commited_PV_PP,Electricity,0.0
487,2026,reg3,Commited_PV_PP,Electricity,0.0
488,2027,reg3,Commited_PV_PP,Electricity,0.0
489,2028,reg3,Commited_PV_PP,Electricity,0.0
490,2029,reg3,Commited_PV_PP,Electricity,0.0
491,2030,reg3,Commited_PV_PP,Electricity,0.0
492,2019,reg3,New_hydro_PP,Electricity,0.0
493,2020,reg3,New_hydro_PP,Electricity,0.0
494,2021,reg3,New_hydro_PP,Electricity,0.0
495,2022,reg3,New_hydro_PP,Electricity,0.0
496,2023,reg3,New_hydro_PP,Electricity,0.0
497,2024,reg3,New_hydro_PP,Electricity,0.0
498,2025,reg3,New_hydro_PP,Electricity,0.0
499,2026,reg3,New_hydro_PP,Electricity,0.0
500,2027,reg3,New_hydro_PP,Electricity,0.0
501,2028,reg3,New_hydro_PP,Electricity,0.0
502,2029,reg3,New_hydro_PP,Electricity,0.0
503,2030,reg3,New_hydro_PP,Electricity,2015291913.758222
504,2019,reg3,New_PV_PP,Electricity,0.0
505,2020,reg3,New_PV_PP,Electricity,0.0
506,2021,reg3,New_PV_PP,Electricity,0.0
507,2022,reg3,New_PV_PP,Electricity,0.0
508,2023,reg3,New_PV_PP,Electricity,103957102.64968963
509,2024,reg3,New_PV_PP,Electricity,632118302.6364145
510,2025,reg3,New_PV_PP,Electricity,632118302.6364145
511,2026,reg3,New_PV_PP,Electricity,1160279502.6231396
512,2027,reg3,New_PV_PP,Electricity,1688440702.6098647
513,2028,reg3,New_PV_PP,Electricity,1688440702.6098647
514,2029,reg3,New_PV_PP,Electricity,1688440702.6098647
515,2030,reg3,New_PV_PP,Electricity,1688440702.6098647
516,2019,reg3,New_wind_PP,Electricity,0.0
517,2020,reg3,New_wind_PP,Electricity,515384248.30799997
518,2021,reg3,New_wind_PP,Electricity,1030768496.6159999
519,2022,reg3,New_wind_PP,Electricity,1546152744.9239998
520,2023,reg3,New_wind_PP,Electricity,2061536993.2319999
521,2024,reg3,New_wind_PP,Electricity,2576921241.54
522,2025,reg3,New_wind_PP,Electricity,3092305489.848
523,2026,reg3,New_wind_PP,Electricity,3607689738.156
524,2027,reg3,New_wind_PP,Electricity,3857906059.731044
525,2028,reg3,New_wind_PP,Electricity,4617519463.446188
526,2029,reg3,New_wind_PP,Electricity,5060832697.201299
527,2030,reg3,New_wind_PP,Electricity,5669226731.3880005
528,2019,reg3,New_geo_PP,Electricity,0.0
529,2020,reg3,New_geo_PP,Electricity,0.0
530,2021,reg3,New_geo_PP,Electricity,175200000.0
531,2022,reg3,New_geo_PP,Electricity,175200000.0
532,2023,reg3,New_geo_PP,Electricity,175200000.0
533,2024,reg3,New_geo_PP,Electricity,175200000.0
534,2025,reg3,New_geo_PP,Electricity,175200000.0
535,2026,reg3,New_geo_PP,Electricity,175200000.0
536,2027,reg3,New_geo_PP,Electricity,175200000.0
537,2028,reg3,New_geo_PP,Electricity,175200000.0
538,2029,reg3,New_geo_PP,Electricity,175200000.0
539,2030,reg3,New_geo_PP,Electricity,175200000.0
540,2019,reg3,Diesel_PP,Electricity,20235600.0
541,2020,reg3,Diesel_PP,Electricity,843150.0
542,2021,reg3,Diesel_PP,Electricity,0.0
543,2022,reg3,Diesel_PP,Electricity,843150.0
544,2023,reg3,Diesel_PP,Electricity,0.0
545,2024,reg3,Diesel_PP,Electricity,0.0
546,2025,reg3,Diesel_PP,Electricity,843150.0
547,2026,reg3,Diesel_PP,Electricity,843150.0
548,2027,reg3,Diesel_PP,Electricity,0.0
549,2028,reg3,Diesel_PP,Electricity,0.0
550,2029,reg3,Diesel_PP,Electricity,0.0
551,2030,reg3,Diesel_PP,Electricity,0.0
552,2019,reg3,New_coal_PP,Electricity,0.0
553,2020,reg3,New_coal_PP,Electricity,0.0
554,2021,reg3,New_coal_PP,Electricity,0.0
555,2022,reg3,New_coal_PP,Electricity,0.0
556,2023,reg3,New_coal_PP,Electricity,0.0
557,2024,reg3,New_coal_PP,Electricity,0.0
558,2025,reg3,New_coal_PP,Electricity,0.0
559,2026,reg3,New_coal_PP,Electricity,0.0
560,2027,reg3,New_coal_PP,Electricity,0.0
561,2028,reg3,New_coal_PP,Electricity,0.0
562,2029,reg3,New_coal_PP,Electricity,0.0
563,2030,reg3,New_coal_PP,Electricity,0.0
564,2019,reg3,New_bio_PP,Electricity,0.0
565,2020,reg3,New_bio_PP,Electricity,3296703439.923108
566,2021,reg3,New_bio_PP,Electricity,3296703439.923108
567,2022,reg3,New_bio_PP,Electricity,3296703439.923108
568,2023,reg3,New_bio_PP,Electricity,3284406672.576874
569,2024,reg3,New_bio_PP,Electricity,3028477958.082592
570,2025,reg3,New_bio_PP,Electricity,3247812948.0170064
571,2026,reg3,New_bio_PP,Electricity,2944529788.8599625
572,2027,reg3,New_bio_PP,Electricity,1448906305.7682722
573,2028,reg3,New_bio_PP,Electricity,1887392704.2881134
574,2029,reg3,New_bio_PP,Electricity,605914468.4062235
575,2030,reg3,New_bio_PP,Electricity,0.0
576,2019,reg3,Elec_distribution,Final_electricity,20235600.0
577,2020,reg3,Elec_distribution,Final_electricity,3812930838.231108
578,2021,reg3,Elec_distribution,Final_electricity,4502671936.539108
579,2022,reg3,Elec_distribution,Final_electricity,5018899334.847108
580,2023,reg3,Elec_distribution,Final_electricity,5625100768.458563
581,2024,reg3,Elec_distribution,Final_electricity,6412717502.2590065
582,2025,reg3,Elec_distribution,Final_electricity,7148279890.501421
583,2026,reg3,Elec_distribution,Final_electricity,7888542179.639102
584,2027,reg3,Elec_distribution,Final_electricity,7170453068.10918
585,2028,reg3,Elec_distribution,Final_electricity,8368552870.344166
586,2029,reg3,Elec_distribution,Final_electricity,7530387868.217386
587,2030,reg3,Elec_distribution,Final_electricity,9548159347.756088
