,Year,Timesteps,From reg,To reg,Carrier,Value
93,2022,22,reg1,reg2,Coal,0.0
94,2022,23,reg1,reg2,Coal,0.0
95,2022,24,reg1,reg2,Coal,0.0
96,2023,1,reg1,reg2,Coal,0.0
97,2023,2,reg1,reg2,Coal,0.0
98,2023,3,reg1,reg2,Coal,0.0
99,2023,4,reg1,reg2,Coal,0.0
100,2023,5,reg1,reg2,Coal,0.0
101,2023,6,reg1,reg2,Coal,0.0
102,2023,7,reg1,reg2,Coal,0.0
103,2023,8,reg1,reg2,Coal,0.0
104,2023,9,reg1,reg2,Coal,0.0
105,2023,10,reg1,reg2,Coal,0.0
106,2023,11,reg1,reg2,Coal,0.0
107,2023,12,reg1,reg2,Coal,0.0
108,2023,13,reg1,reg2,Coal,0.0
109,2023,14,reg1,reg2,Coal,0.0
110,2023,15,reg1,reg2,Coal,0.0
111,2023,16,reg1,reg2,Coal,0.0
112,2023,17,reg1,reg2,Coal,0.0
113,2023,18,reg1,reg2,Coal,0.0
114,2023,19,reg1,reg2,Coal,0.0
115,2023,20,reg1,reg2,Coal,0.0
116,2023,21,reg1,reg2,Coal,0.0
117,2023,22,reg1,reg2,Coal,0.0
118,2023,23,reg1,reg2,Coal,0.0
119,2023,24,reg1,reg2,Coal,0.0
120,2024,1,reg1,reg2,Coal,0.0
121,2024,2,reg1,reg2,Coal,0.0
122,2024,3,reg1,reg2,Coal,0.0
123,2024,4,reg1,reg2,Coal,0.0
124,2024,5,reg1,reg2,Coal,0.0
125,2024,6,reg1,reg2,Coal,0.0
126,2024,7,reg1,reg2,Coal,0.0
127,2024,8,reg1,reg2,Coal,0.0
128,2024,9,reg1,reg2,Coal,0.0
129,2024,10,reg1,reg2,Coal,0.0
130,2024,11,reg1,reg2,Coal,0.0
131,2024,12,reg1,reg2,Coal,0.0
132,2024,13,reg1,reg2,Coal,0.0
133,2024,14,reg1,reg2,Coal,0.0
134,2024,15,reg1,reg2,Coal,0.0
135,2024,16,reg1,reg2,Coal,0.0
136,2024,17,reg1,reg2,Coal,0.0
137,2024,18,reg1,reg2,Coal,0.0
138,2024,19,reg1,reg2,Coal,0.0
139,2024,20,reg1,reg2,Coal,0.0
140,2024,21,reg1,reg2,Coal,0.0
141,2024,22,reg1,reg2,Coal,0.0
142,2024,23,reg1,reg2,Coal,0.0
143,2024,24,reg1,reg2,Coal,0.0
144,2025,1,reg1,reg2,Coal,0.0
145,2025,2,reg1,reg2,Coal,0.0
146,2025,3,reg1,reg2,Coal,0.0
147,2025,4,reg1,reg2,Coal,0.0
148,2025,5,reg1,reg2,Coal,0.0
149,2025,6,reg1,reg2,Coal,0.0
150,2025,7,reg1,reg2,Coal,0.0
151,2025,8,reg1,reg2,Coal,0.0
152,2025,9,reg1,reg2,Coal,0.0
153,2025,10,reg1,reg2,Coal,0.0
154,2025,11,reg1,reg2,Coal,0.0
155,2025,12,reg1,reg2,Coal,0.0
156,2025,13,reg1,reg2,Coal,0.0
157,2025,14,reg1,reg2,Coal,0.0
158,2025,15,reg1,reg2,Coal,0.0
159,2025,16,reg1,reg2,Coal,0.0
160,2025,17,reg1,reg2,Coal,0.0
161,2025,18,reg1,reg2,Coal,0.0
162,2025,19,reg1,reg2,Coal,0.0
163,2025,20,reg1,reg2,Coal,0.0
164,2025,21,reg1,reg2,Coal,0.0
165,2025,22,reg1,reg2,Coal,0.0
166,2025,23,reg1,reg2,Coal,0.0
167,2025,24,reg1,reg2,Coal,0.0
168,2026,1,reg1,reg2,Coal,0.0
169,2026,2,reg1,reg2,Coal,0.0
170,2026,3,reg1,reg2,Coal,0.0
171,2026,4,reg1,reg2,Coal,0.0
172,2026,5,reg1,reg2,Coal,0.0
173,2026,6,reg1,reg2,Coal,0.0
174,2026,7,reg1,reg2,Coal,0.0
175,2026,8,reg1,reg2,Coal,0.0
176,2026,9,reg1,reg2,Coal,0.0
177,2026,10,reg1,reg2,Coal,0.0
178,2026,11,reg1,reg2,Coal,0.0
179,2026,12,reg1,reg2,Coal,0.0
180,2026,13,reg1,reg2,Coal,0.0
181,2026,14,reg1,reg2,Coal,0.0
182,2026,15,reg1,reg2,Coal,0.0
183,2026,16,reg1,reg2,Coal,0.0
184,2026,17,reg1,reg2,Coal,0.0
185,2026,18,reg1,reg2,Coal,0.0
186,2026,19,reg1,reg2,Coal,0.0
187,2026,20,reg1,reg2,Coal,0.0
188,2026,21,reg1,reg2,Coal,0.0
189,2026,22,reg1,reg2,Coal,0.0
190,2026,23,reg1,reg2,Coal,0.0
191,2026,24,reg1,reg2,Coal,0.0
192,2027,1,reg1,reg2,Coal,0.0
193,2027,2,reg1,reg2,Coal,0.0
194,2027,3,reg1,reg2,Coal,0.0
195,2027,4,reg1,reg2,Coal,0.0
196,2027,5,reg1,reg2,Coal,0.0
197,2027,6,reg1,reg2,Coal,0.0
198,2027,7,reg1,reg2,Coal,0.0
199,2027,8,reg1,reg2,Coal,0.0
200,2027,9,reg1,reg2,Coal,0.0
201,2027,10,reg1,reg2,Coal,0.0
202,2027,11,reg1,reg2,Coal,0.0
203,2027,12,reg1,reg2,Coal,0.0
204,2027,13,reg1,reg2,Coal,0.0
205,2027,14,reg1,reg2,Coal,0.0
206,2027,15,reg1,reg2,Coal,0.0
207,2027,16,reg1,reg2,Coal,0.0
208,2027,17,reg1,reg2,Coal,0.0
209,2027,18,reg1,reg2,Coal,0.0
210,2027,19,reg1,reg2,Coal,0.0
211,2027,20,reg1,reg2,Coal,0.0
212,2027,21,reg1,reg2,Coal,0.0
213,2027,22,reg1,reg2,Coal,0.0
214,2027,23,reg1,reg2,Coal,0.0
215,2027,24,reg1,reg2,Coal,0.0
216,2028,1,reg1,reg2,Coal,0.0
217,2028,2,reg1,reg2,Coal,0.0
218,2028,3,reg1,reg2,Coal,0.0
219,2028,4,reg1,reg2,Coal,0.0
220,2028,5,reg1,reg2,Coal,0.0
221,2028,6,reg1,reg2,Coal,0.0
222,2028,7,reg1,reg2,Coal,0.0
223,2028,8,reg1,reg2,Coal,0.0
224,2028,9,reg1,reg2,Coal,0.0
225,2028,10,reg1,reg2,Coal,0.0
226,2028,11,reg1,reg2,Coal,0.0
227,2028,12,reg1,reg2,Coal,0.0
228,2028,13,reg1,reg2,Coal,0.0
229,2028,14,reg1,reg2,Coal,0.0
230,2028,15,reg1,reg2,Coal,0.0
231,2028,16,reg1,reg2,Coal,0.0
232,2028,17,reg1,reg2,Coal,0.0
233,2028,18,reg1,reg2,Coal,0.0
234,2028,19,reg1,reg2,Coal,0.0
235,2028,20,reg1,reg2,Coal,0.0
236,2028,21,reg1,reg2,Coal,0.0
237,2028,22,reg1,reg2,Coal,0.0
238,2028,23,reg1,reg2,Coal,0.0
239,2028,24,reg1,reg2,Coal,0.0
240,2029,1,reg1,reg2,Coal,0.0
241,2029,2,reg1,reg2,Coal,0.0
242,2029,3,reg1,reg2,Coal,0.0
243,2029,4,reg1,reg2,Coal,0.0
244,2029,5,reg1,reg2,Coal,0.0
245,2029,6,reg1,reg2,Coal,0.0
246,2029,7,reg1,reg2,Coal,0.0
247,2029,8,reg1,reg2,Coal,0.0
248,2029,9,reg1,reg2,Coal,0.0
249,2029,10,reg1,reg2,Coal,0.0
250,2029,11,reg1,reg2,Coal,0.0
251,2029,12,reg1,reg2,Coal,0.0
252,2029,13,reg1,reg2,Coal,0.0
253,2029,14,reg1,reg2,Coal,0.0
254,2029,15,reg1,reg2,Coal,0.0
255,2029,16,reg1,reg2,Coal,0.0
256,2029,17,reg1,reg2,Coal,0.0
257,2029,18,reg1,reg2,Coal,0.0
258,2029,19,reg1,reg2,Coal,0.0
259,2029,20,reg1,reg2,Coal,0.0
260,2029,21,reg1,reg2,Coal,0.0
261,2029,22,reg1,reg2,Coal,0.0
262,2029,23,reg1,reg2,Coal,0.0
263,2029,24,reg1,reg2,Coal,0.0
264,2030,1,reg1,reg2,Coal,0.0
265,2030,2,reg1,reg2,Coal,0.0
266,2030,3,reg1,reg2,Coal,0.0
267,2030,4,reg1,reg2,Coal,0.0
268,2030,5,reg1,reg2,Coal,0.0
269,2030,6,reg1,reg2,Coal,0.0
270,2030,7,reg1,reg2,Coal,0.0
271,2030,8,reg1,reg2,Coal,0.0
272,2030,9,reg1,reg2,Coal,0.0
273,2030,10,reg1,reg2,Coal,0.0
274,2030,11,reg1,reg2,Coal,0.0
275,2030,12,reg1,reg2,Coal,0.0
276,2030,13,reg1,reg2,Coal,0.0
277,2030,14,reg1,reg2,Coal,0.0
278,2030,15,reg1,reg2,Coal,0.0
279,2030,16,reg1,reg2,Coal,0.0
280,2030,17,reg1,reg2,Coal,0.0
281,2030,18,reg1,reg2,Coal,0.0
282,2030,19,reg1,reg2,Coal,0.0
283,2030,20,reg1,reg2,Coal,0.0
284,2030,21,reg1,reg2,Coal,0.0
285,2030,22,reg1,reg2,Coal,0.0
286,2030,23,reg1,reg2,Coal,0.0
287,2030,24,reg1,reg2,Coal,0.0
288,2019,1,reg1,reg2,Diesel,0.0
289,2019,2,reg1,reg2,Diesel,0.0
290,2019,3,reg1,reg2,Diesel,0.0
291,2019,4,reg1,reg2,Diesel,0.0
292,2019,5,reg1,reg2,Diesel,0.0
293,2019,6,reg1,reg2,Diesel,0.0
294,2019,7,reg1,reg2,Diesel,0.0
295,2019,8,reg1,reg2,Diesel,0.0
296,2019,9,reg1,reg2,Diesel,0.0
297,2019,10,reg1,reg2,Diesel,0.0
298,2019,11,reg1,reg2,Diesel,0.0
299,2019,12,reg1,reg2,Diesel,0.0
300,2019,13,reg1,reg2,Diesel,0.0
301,2019,14,reg1,reg2,Diesel,0.0
302,2019,15,reg1,reg2,Diesel,0.0
303,2019,16,reg1,reg2,Diesel,0.0
304,2019,17,reg1,reg2,Diesel,0.0
305,2019,18,reg1,reg2,Diesel,0.0
306,2019,19,reg1,reg2,Diesel,0.0
307,2019,20,reg1,reg2,Diesel,0.0
308,2019,21,reg1,reg2,Diesel,0.0
309,2019,22,reg1,reg2,Diesel,0.0
310,2019,23,reg1,reg2,Diesel,0.0
311,2019,24,reg1,reg2,Diesel,0.0
312,2020,1,reg1,reg2,Diesel,0.0
313,2020,2,reg1,reg2,Diesel,0.0
314,2020,3,reg1,reg2,Diesel,0.0
315,2020,4,reg1,reg2,Diesel,0.0
316,2020,5,reg1,reg2,Diesel,0.0
317,2020,6,reg1,reg2,Diesel,0.0
318,2020,7,reg1,reg2,Diesel,0.0
319,2020,8,reg1,reg2,Diesel,0.0
320,2020,9,reg1,reg2,Diesel,0.0
321,2020,10,reg1,reg2,Diesel,0.0
322,2020,11,reg1,reg2,Diesel,0.0
323,2020,12,reg1,reg2,Diesel,0.0
324,2020,13,reg1,reg2,Diesel,0.0
325,2020,14,reg1,reg2,Diesel,0.0
326,2020,15,reg1,reg2,Diesel,0.0
327,2020,16,reg1,reg2,Diesel,0.0
328,2020,17,reg1,reg2,Diesel,0.0
329,2020,18,reg1,reg2,Diesel,0.0
330,2020,19,reg1,reg2,Diesel,0.0
331,2020,20,reg1,reg2,Diesel,0.0
332,2020,21,reg1,reg2,Diesel,0.0
333,2020,22,reg1,reg2,Diesel,0.0
334,2020,23,reg1,reg2,Diesel,0.0
335,2020,24,reg1,reg2,Diesel,0.0
336,2021,1,reg1,reg2,Diesel,0.0
337,2021,2,reg1,reg2,Diesel,0.0
338,2021,3,reg1,reg2,Diesel,0.0
339,2021,4,reg1,reg2,Diesel,0.0
340,2021,5,reg1,reg2,Diesel,0.0
341,2021,6,reg1,reg2,Diesel,0.0
342,2021,7,reg1,reg2,Diesel,0.0
343,2021,8,reg1,reg2,Diesel,0.0
344,2021,9,reg1,reg2,Diesel,0.0
345,2021,10,reg1,reg2,Diesel,0.0
346,2021,11,reg1,reg2,Diesel,0.0
347,2021,12,reg1,reg2,Diesel,0.0
348,2021,13,reg1,reg2,Diesel,0.0
349,2021,14,reg1,reg2,Diesel,0.0
350,2021,15,reg1,reg2,Diesel,0.0
351,2021,16,reg1,reg2,Diesel,0.0
352,2021,17,reg1,reg2,Diesel,0.0
353,2021,18,reg1,reg2,Diesel,0.0
354,2021,19,reg1,reg2,Diesel,0.0
355,2021,20,reg1,reg2,Diesel,0.0
356,2021,21,reg1,reg2,Diesel,0.0
357,2021,22,reg1,reg2,Diesel,0.0
358,2021,23,reg1,reg2,Diesel,0.0
359,2021,24,reg1,reg2,Diesel,0.0
360,2022,1,reg1,reg2,Diesel,0.0
361,2022,2,reg1,reg2,Diesel,0.0
362,2022,3,reg1,reg2,Diesel,0.0
363,2022,4,reg1,reg2,Diesel,0.0
364,2022,5,reg1,reg2,Diesel,0.0
365,2022,6,reg1,reg2,Diesel,0.0
366,2022,7,reg1,reg2,Diesel,0.0
367,2022,8,reg1,reg2,Diesel,0.0
368,2022,9,reg1,reg2,Diesel,0.0
369,2022,10,reg1,reg2,Diesel,0.0
370,2022,11,reg1,reg2,Diesel,0.0
371,2022,12,reg1,reg2,Diesel,0.0
372,2022,13,reg1,reg2,Diesel,0.0
373,2022,14,reg1,reg2,Diesel,0.0
374,2022,15,reg1,reg2,Diesel,0.0
375,2022,16,reg1,reg2,Diesel,0.0
376,2022,17,reg1,reg2,Diesel,0.0
377,2022,18,reg1,reg2,Diesel,0.0
378,2022,19,reg1,reg2,Diesel,0.0
379,2022,20,reg1,reg2,Diesel,0.0
380,2022,21,reg1,reg2,Diesel,0.0
381,2022,22,reg1,reg2,Diesel,0.0
382,2022,23,reg1,reg2,Diesel,0.0
383,2022,24,reg1,reg2,Diesel,0.0
384,2023,1,reg1,reg2,Diesel,0.0
385,2023,2,reg1,reg2,Diesel,0.0
386,2023,3,reg1,reg2,Diesel,0.0
387,2023,4,reg1,reg2,Diesel,0.0
388,2023,5,reg1,reg2,Diesel,0.0
389,2023,6,reg1,reg2,Diesel,0.0
390,2023,7,reg1,reg2,Diesel,0.0
391,2023,8,reg1,reg2,Diesel,0.0
392,2023,9,reg1,reg2,Diesel,0.0
393,2023,10,reg1,reg2,Diesel,0.0
394,2023,11,reg1,reg2,Diesel,0.0
395,2023,12,reg1,reg2,Diesel,0.0
396,2023,13,reg1,reg2,Diesel,0.0
397,2023,14,reg1,reg2,Diesel,0.0
398,2023,15,reg1,reg2,Diesel,0.0
399,2023,16,reg1,reg2,Diesel,0.0
400,2023,17,reg1,reg2,Diesel,0.0
401,2023,18,reg1,reg2,Diesel,0.0
402,2023,19,reg1,reg2,Diesel,0.0
403,2023,20,reg1,reg2,Diesel,0.0
404,2023,21,reg1,reg2,Diesel,0.0
405,2023,22,reg1,reg2,Diesel,0.0
406,2023,23,reg1,reg2,Diesel,0.0
407,2023,24,reg1,reg2,Diesel,0.0
408,2024,1,reg1,reg2,Diesel,0.0
409,2024,2,reg1,reg2,Diesel,0.0
410,2024,3,reg1,reg2,Diesel,0.0
411,2024,4,reg1,reg2,Diesel,0.0
412,2024,5,reg1,reg2,Diesel,0.0
413,2024,6,reg1,reg2,Diesel,0.0
414,2024,7,reg1,reg2,Diesel,0.0
415,2024,8,reg1,reg2,Diesel,0.0
416,2024,9,reg1,reg2,Diesel,0.0
417,2024,10,reg1,reg2,Diesel,0.0
418,2024,11,reg1,reg2,Diesel,0.0
419,2024,12,reg1,reg2,Diesel,0.0
420,2024,13,reg1,reg2,Diesel,0.0
421,2024,14,reg1,reg2,Diesel,0.0
422,2024,15,reg1,reg2,Diesel,0.0
423,2024,16,reg1,reg2,Diesel,0.0
424,2024,17,reg1,reg2,Diesel,0.0
425,2024,18,reg1,reg2,Diesel,0.0
426,2024,19,reg1,reg2,Diesel,0.0
427,2024,20,reg1,reg2,Diesel,0.0
428,2024,21,reg1,reg2,Diesel,0.0
429,2024,22,reg1,reg2,Diesel,0.0
430,2024,23,reg1,reg2,Diesel,0.0
431,2024,24,reg1,reg2,Diesel,0.0
432,2025,1,reg1,reg2,Diesel,0.0
433,2025,2,reg1,reg2,Diesel,0.0
434,2025,3,reg1,reg2,Diesel,0.0
435,2025,4,reg1,reg2,Diesel,0.0
436,2025,5,reg1,reg2,Diesel,0.0
437,2025,6,reg1,reg2,Diesel,0.0
438,2025,7,reg1,reg2,Diesel,0.0
439,2025,8,reg1,reg2,Diesel,0.0
440,2025,9,reg1,reg2,Diesel,0.0
441,2025,10,reg1,reg2,Diesel,0.0
442,2025,11,reg1,reg2,Diesel,0.0
443,2025,12,reg1,reg2,Diesel,0.0
444,2025,13,reg1,reg2,Diesel,0.0
445,2025,14,reg1,reg2,Diesel,0.0
446,2025,15,reg1,reg2,Diesel,0.0
447,2025,16,reg1,reg2,Diesel,0.0
448,2025,17,reg1,reg2,Diesel,0.0
449,2025,18,reg1,reg2,Diesel,0.0
450,2025,19,reg1,reg2,Diesel,0.0
451,2025,20,reg1,reg2,Diesel,0.0
452,2025,21,reg1,reg2,Diesel,0.0
453,2025,22,reg1,reg2,Diesel,0.0
454,2025,23,reg1,reg2,Diesel,0.0
455,2025,24,reg1,reg2,Diesel,0.0
456,2026,1,reg1,reg2,Diesel,0.0
457,2026,2,reg1,reg2,Diesel,0.0
458,2026,3,reg1,reg2,Diesel,0.0
459,2026,4,reg1,reg2,Diesel,0.0
460,2026,5,reg1,reg2,Diesel,0.0
461,2026,6,reg1,reg2,Diesel,0.0
462,2026,7,reg1,reg2,Diesel,0.0
463,2026,8,reg1,reg2,Diesel,0.0
464,2026,9,reg1,reg2,Diesel,0.0
465,2026,10,reg1,reg2,Diesel,0.0
466,2026,11,reg1,reg2,Diesel,0.0
467,2026,12,reg1,reg2,Diesel,0.0
468,2026,13,reg1,reg2,Diesel,0.0
469,2026,14,reg1,reg2,Diesel,0.0
470,2026,15,reg1,reg2,Diesel,0.0
471,2026,16,reg1,reg2,Diesel,0.0
472,2026,17,reg1,reg2,Diesel,0.0
473,2026,18,reg1,reg2,Diesel,0.0
474,2026,19,reg1,reg2,Diesel,0.0
475,2026,20,reg1,reg2,Diesel,0.0
476,2026,21,reg1,reg2,Diesel,0.0
477,2026,22,reg1,reg2,Diesel,0.0
478,2026,23,reg1,reg2,Diesel,0.0
479,2026,24,reg1,reg2,Diesel,0.0
480,2027,1,reg1,reg2,Diesel,0.0
481,2027,2,reg1,reg2,Diesel,0.0
482,2027,3,reg1,reg2,Diesel,0.0
483,2027,4,reg1,reg2,Diesel,0.0
484,2027,5,reg1,reg2,Diesel,0.0
485,2027,6,reg1,reg2,Diesel,0.0
486,2027,7,reg1,reg2,Diesel,0.0
487,2027,8,reg1,reg2,Diesel,0.0
488,2027,9,reg1,reg2,Diesel,0.0
489,2027,10,reg1,reg2,Diesel,0.0
490,2027,11,reg1,reg2,Diesel,0.0
491,2027,12,reg1,reg2,Diesel,0.0
492,2027,13,reg1,reg2,Diesel,0.0
493,2027,14,reg1,reg2,Diesel,0.0
494,2027,15,reg1,reg2,Diesel,0.0
495,2027,16,reg1,reg2,Diesel,0.0
496,2027,17,reg1,reg2,Diesel,0.0
497,2027,18,reg1,reg2,Diesel,0.0
498,2027,19,reg1,reg2,Diesel,0.0
499,2027,20,reg1,reg2,Diesel,0.0
500,2027,21,reg1,reg2,Diesel,0.0
501,2027,22,reg1,reg2,Diesel,0.0
502,2027,23,reg1,reg2,Diesel,0.0
503,2027,24,reg1,reg2,Diesel,0.0
504,2028,1,reg1,reg2,Diesel,0.0
505,2028,2,reg1,reg2,Diesel,0.0
506,2028,3,reg1,reg2,Diesel,0.0
507,2028,4,reg1,reg2,Diesel,0.0
508,2028,5,reg1,reg2,Diesel,0.0
509,2028,6,reg1,reg2,Diesel,0.0
510,2028,7,reg1,reg2,Diesel,0.0
511,2028,8,reg1,reg2,Diesel,0.0
512,2028,9,reg1,reg2,Diesel,0.0
513,2028,10,reg1,reg2,Diesel,0.0
514,2028,11,reg1,reg2,Diesel,0.0
515,2028,12,reg1,reg2,Diesel,0.0
516,2028,13,reg1,reg2,Diesel,0.0
517,2028,14,reg1,reg2,Diesel,0.0
518,2028,15,reg1,reg2,Diesel,0.0
519,2028,16,reg1,reg2,Diesel,0.0
520,2028,17,reg1,reg2,Diesel,0.0
521,2028,18,reg1,reg2,Diesel,0.0
522,2028,19,reg1,reg2,Diesel,0.0
523,2028,20,reg1,reg2,Diesel,0.0
524,2028,21,reg1,reg2,Diesel,0.0
525,2028,22,reg1,reg2,Diesel,0.0
526,2028,23,reg1,reg2,Diesel,0.0
527,2028,24,reg1,reg2,Diesel,0.0
528,2029,1,reg1,reg2,Diesel,0.0
529,2029,2,reg1,reg2,Diesel,0.0
530,2029,3,reg1,reg2,Diesel,0.0
531,2029,4,reg1,reg2,Diesel,0.0
532,2029,5,reg1,reg2,Diesel,0.0
533,2029,6,reg1,reg2,Diesel,0.0
534,2029,7,reg1,reg2,Diesel,0.0
535,2029,8,reg1,reg2,Diesel,0.0
536,2029,9,reg1,reg2,Diesel,0.0
537,2029,10,reg1,reg2,Diesel,0.0
538,2029,11,reg1,reg2,Diesel,0.0
539,2029,12,reg1,reg2,Diesel,0.0
540,2029,13,reg1,reg2,Diesel,0.0
541,2029,14,reg1,reg2,Diesel,0.0
542,2029,15,reg1,reg2,Diesel,0.0
543,2029,16,reg1,reg2,Diesel,0.0
544,2029,17,reg1,reg2,Diesel,0.0
545,2029,18,reg1,reg2,Diesel,0.0
546,2029,19,reg1,reg2,Diesel,0.0
547,2029,20,reg1,reg2,Diesel,0.0
548,2029,21,reg1,reg2,Diesel,0.0
549,2029,22,reg1,reg2,Diesel,0.0
550,2029,23,reg1,reg2,Diesel,0.0
551,2029,24,reg1,reg2,Diesel,0.0
552,2030,1,reg1,reg2,Diesel,0.0
553,2030,2,reg1,reg2,Diesel,0.0
554,2030,3,reg1,reg2,Diesel,0.0
555,2030,4,reg1,reg2,Diesel,0.0
556,2030,5,reg1,reg2,Diesel,0.0
557,2030,6,reg1,reg2,Diesel,0.0
558,2030,7,reg1,reg2,Diesel,0.0
559,2030,8,reg1,reg2,Diesel,0.0
560,2030,9,reg1,reg2,Diesel,0.0
561,2030,10,reg1,reg2,Diesel,0.0
562,2030,11,reg1,reg2,Diesel,0.0
563,2030,12,reg1,reg2,Diesel,0.0
564,2030,13,reg1,reg2,Diesel,0.0
565,2030,14,reg1,reg2,Diesel,0.0
566,2030,15,reg1,reg2,Diesel,0.0
567,2030,16,reg1,reg2,Diesel,0.0
568,2030,17,reg1,reg2,Diesel,0.0
569,2030,18,reg1,reg2,Diesel,0.0
570,2030,19,reg1,reg2,Diesel,0.0
571,2030,20,reg1,reg2,Diesel,0.0
572,2030,21,reg1,reg2,Diesel,0.0
573,2030,22,reg1,reg2,Diesel,0.0
574,2030,23,reg1,reg2,Diesel,0.0
575,2030,24,reg1,reg2,Diesel,0.0
576,2019,1,reg1,reg2,Oil,0.0
577,2019,2,reg1,reg2,Oil,0.0
578,2019,3,reg1,reg2,Oil,0.0
579,2019,4,reg1,reg2,Oil,0.0
580,2019,5,reg1,reg2,Oil,0.0
581,2019,6,reg1,reg2,Oil,0.0
582,2019,7,reg1,reg2,Oil,0.0
583,2019,8,reg1,reg2,Oil,0.0
584,2019,9,reg1,reg2,Oil,0.0
585,2019,10,reg1,reg2,Oil,0.0
586,2019,11,reg1,reg2,Oil,0.0
587,2019,12,reg1,reg2,Oil,0.0
588,2019,13,reg1,reg2,Oil,0.0
589,2019,14,reg1,reg2,Oil,0.0
590,2019,15,reg1,reg2,Oil,0.0
591,2019,16,reg1,reg2,Oil,0.0
592,2019,17,reg1,reg2,Oil,0.0
593,2019,18,reg1,reg2,Oil,0.0
594,2019,19,reg1,reg2,Oil,0.0
595,2019,20,reg1,reg2,Oil,0.0
596,2019,21,reg1,reg2,Oil,0.0
597,2019,22,reg1,reg2,Oil,0.0
598,2019,23,reg1,reg2,Oil,0.0
599,2019,24,reg1,reg2,Oil,0.0
600,2020,1,reg1,reg2,Oil,0.0
601,2020,2,reg1,reg2,Oil,0.0
602,2020,3,reg1,reg2,Oil,0.0
603,2020,4,reg1,reg2,Oil,0.0
604,2020,5,reg1,reg2,Oil,0.0
605,2020,6,reg1,reg2,Oil,0.0
606,2020,7,reg1,reg2,Oil,0.0
607,2020,8,reg1,reg2,Oil,0.0
608,2020,9,reg1,reg2,Oil,0.0
609,2020,10,reg1,reg2,Oil,0.0
610,2020,11,reg1,reg2,Oil,0.0
611,2020,12,reg1,reg2,Oil,0.0
612,2020,13,reg1,reg2,Oil,0.0
613,2020,14,reg1,reg2,Oil,0.0
614,2020,15,reg1,reg2,Oil,0.0
615,2020,16,reg1,reg2,Oil,0.0
616,2020,17,reg1,reg2,Oil,0.0
617,2020,18,reg1,reg2,Oil,0.0
618,2020,19,reg1,reg2,Oil,0.0
619,2020,20,reg1,reg2,Oil,0.0
620,2020,21,reg1,reg2,Oil,0.0
621,2020,22,reg1,reg2,Oil,0.0
622,2020,23,reg1,reg2,Oil,0.0
623,2020,24,reg1,reg2,Oil,0.0
624,2021,1,reg1,reg2,Oil,0.0
625,2021,2,reg1,reg2,Oil,0.0
626,2021,3,reg1,reg2,Oil,0.0
627,2021,4,reg1,reg2,Oil,0.0
628,2021,5,reg1,reg2,Oil,0.0
629,2021,6,reg1,reg2,Oil,0.0
630,2021,7,reg1,reg2,Oil,0.0
631,2021,8,reg1,reg2,Oil,0.0
632,2021,9,reg1,reg2,Oil,0.0
633,2021,10,reg1,reg2,Oil,0.0
634,2021,11,reg1,reg2,Oil,0.0
635,2021,12,reg1,reg2,Oil,0.0
636,2021,13,reg1,reg2,Oil,0.0
637,2021,14,reg1,reg2,Oil,0.0
638,2021,15,reg1,reg2,Oil,0.0
639,2021,16,reg1,reg2,Oil,0.0
640,2021,17,reg1,reg2,Oil,0.0
641,2021,18,reg1,reg2,Oil,0.0
642,2021,19,reg1,reg2,Oil,0.0
643,2021,20,reg1,reg2,Oil,0.0
644,2021,21,reg1,reg2,Oil,0.0
645,2021,22,reg1,reg2,Oil,0.0
646,2021,23,reg1,reg2,Oil,0.0
647,2021,24,reg1,reg2,Oil,0.0
648,2022,1,reg1,reg2,Oil,0.0
649,2022,2,reg1,reg2,Oil,0.0
650,2022,3,reg1,reg2,Oil,0.0
651,2022,4,reg1,reg2,Oil,0.0
652,2022,5,reg1,reg2,Oil,0.0
653,2022,6,reg1,reg2,Oil,0.0
654,2022,7,reg1,reg2,Oil,0.0
655,2022,8,reg1,reg2,Oil,0.0
656,2022,9,reg1,reg2,Oil,0.0
657,2022,10,reg1,reg2,Oil,0.0
658,2022,11,reg1,reg2,Oil,0.0
659,2022,12,reg1,reg2,Oil,0.0
660,2022,13,reg1,reg2,Oil,0.0
661,2022,14,reg1,reg2,Oil,0.0
662,2022,15,reg1,reg2,Oil,0.0
663,2022,16,reg1,reg2,Oil,0.0
664,2022,17,reg1,reg2,Oil,0.0
665,2022,18,reg1,reg2,Oil,0.0
666,2022,19,reg1,reg2,Oil,0.0
667,2022,20,reg1,reg2,Oil,0.0
668,2022,21,reg1,reg2,Oil,0.0
669,2022,22,reg1,reg2,Oil,0.0
670,2022,23,reg1,reg2,Oil,0.0
671,2022,24,reg1,reg2,Oil,0.0
672,2023,1,reg1,reg2,Oil,0.0
673,2023,2,reg1,reg2,Oil,0.0
674,2023,3,reg1,reg2,Oil,0.0
675,2023,4,reg1,reg2,Oil,0.0
676,2023,5,reg1,reg2,Oil,0.0
677,2023,6,reg1,reg2,Oil,0.0
678,2023,7,reg1,reg2,Oil,0.0
679,2023,8,reg1,reg2,Oil,0.0
680,2023,9,reg1,reg2,Oil,0.0
681,2023,10,reg1,reg2,Oil,0.0
682,2023,11,reg1,reg2,Oil,0.0
683,2023,12,reg1,reg2,Oil,0.0
684,2023,13,reg1,reg2,Oil,0.0
685,2023,14,reg1,reg2,Oil,0.0
686,2023,15,reg1,reg2,Oil,0.0
687,2023,16,reg1,reg2,Oil,0.0
